time,A2,A3,A4,A5,A6,A7,A8,A9,target
0.05882353,0.0,0.3,0.0,0.2,0.1,0.18181819,-0.17391305,-0.14285715,1
0.05882353,2.0,-0.4,0.0,0.2,0.3,-0.45454547,-0.47826087,-0.14285715,1
0.64705884,-1.0,-0.4,1.0,0.6,-2.1,-1.4545455,-0.8695652,0.0,1
0.64705884,5.0,1.4,0.0,-0.2,0.1,0.09090909,0.6086956,1.1428572,4
-0.47058824,0.0,2.3,0.0,-0.9,0.4,2.7272727,1.6521739,0.85714287,1
0.88235295,0.0,2.6,-2.0,0.9,0.0,0.90909094,0.2173913,-0.14285715,1
0.05882353,-5.0,0.3,-1.0,0.2,-0.2,0.09090909,-0.17391305,-0.14285715,1
0.5882353,0.0,-0.5,0.0,-1.3,-0.4,-1.4545455,0.82608694,2.7142856,4
-0.11764706,0.0,2.6,-2.0,0.0,-0.2,2.4545455,1.0,0.0,1
-0.47058824,0.0,-0.8,-1.0,-0.7,0.0,-0.09090909,0.08695652,0.42857143,1
-0.23529412,-3.0,-0.2,0.0,0.0,1.8,0.09090909,-0.2173913,-0.14285715,1
-0.05882353,1.0,0.1,0.0,0.0,-2.4,0.18181819,-0.04347826,0.0,1
-0.05882353,0.0,-0.7,2.0,0.0,-2.6,-0.6363636,-0.4347826,0.0,1
0.11764706,-3.0,0.1,0.0,0.2,0.0,-0.18181819,-0.26086956,-0.14285715,1
-0.47058824,0.0,-0.8,0.0,-0.4,0.0,-0.18181819,-0.13043478,0.14285715,1
0.64705884,0.0,1.2,0.0,0.5,0.4,0.09090909,0.0,0.14285715,4
-0.47058824,0.0,-0.4,0.0,-1.5,1.2,0.27272728,0.95652175,1.5714285,1
-0.47058824,0.0,-0.7,0.0,-0.7,0.0,0.0,0.17391305,0.42857143,1
-0.47058824,0.0,-0.5,0.0,-1.6,0.1,0.18181819,1.0434783,1.7142857,1
0.5882353,0.0,-0.6,0.0,-1.1,2.1,-1.5454545,0.5652174,2.2857144,4
0.0,0.0,-0.6,0.0,0.2,3.1,-0.6363636,-0.5652174,-0.14285715,1
-0.47058824,0.0,-0.4,0.0,-0.9,0.4,0.27272728,0.47826087,0.85714287,1
-0.29411766,4.0,0.0,0.0,-0.2,0.0,0.36363637,0.0,0.0,1
0.0,-2.0,0.0,-6.0,0.1,-1.9,-0.18181819,-0.2173913,0.0,1
0.5882353,0.0,-0.5,0.0,-1.8,-1.3,-1.4545455,1.2608696,3.4285715,4
0.47058824,1.0,0.3,0.0,0.5,-1.9,-0.54545456,-0.39130434,0.0,1
0.64705884,0.0,0.9,0.0,0.7,1.0,-0.27272728,-0.39130434,-0.14285715,1
-0.11764706,-1.0,-0.6,0.0,0.0,-1.0,-0.45454547,-0.3478261,0.0,1
-0.05882353,0.0,-0.4,0.0,0.0,-2.1,-0.36363637,-0.3043478,0.0,1
-0.23529412,0.0,0.0,-2.0,-0.2,-0.1,0.27272728,0.0,0.0,1
0.3529412,-1.0,0.5,-3.0,0.5,1.3,-0.18181819,-0.3043478,-0.14285715,1
0.23529412,0.0,1.2,1.0,0.4,0.6,0.72727275,0.08695652,-0.14285715,1
0.4117647,-3.0,0.3,0.0,0.5,-0.2,-0.54545456,-0.4347826,-0.14285715,1
0.23529412,-4.0,-0.6,0.0,0.4,0.3,-0.90909094,-0.6956522,-0.14285715,1
-0.47058824,0.0,-0.6,0.0,-0.4,1.8,0.09090909,-0.04347826,0.14285715,1
2.3529413,0.0,0.5,-14.0,-2.1,0.0,-3.2727273,1.9130435,5.857143,5
0.5882353,0.0,-0.5,0.0,0.1,-2.2,-1.4545455,-0.4347826,0.71428573,4
-0.23529412,0.0,-0.3,-4.0,0.0,0.0,0.0,-0.2173913,-0.14285715,1
0.64705884,0.0,1.4,1.0,0.6,3.0,0.18181819,-0.08695652,0.0,1
0.3529412,0.0,-0.2,0.0,0.5,0.9,-0.8181818,-0.65217394,-0.14285715,1
-0.29411766,2.0,-0.7,0.0,-0.2,0.0,-0.27272728,-0.3043478,0.0,1
-0.11764706,0.0,0.3,0.0,0.0,-0.8,0.36363637,0.04347826,0.0,1
0.0,0.0,0.4,0.0,0.2,2.1,0.27272728,-0.13043478,-0.14285715,1
0.5882353,0.0,1.2,0.0,0.0,2.7,0.09090909,0.4347826,0.85714287,4
2.2941177,2.0,0.4,0.0,-2.3,0.0,-3.2727273,2.0869565,6.142857,5
-0.47058824,0.0,2.1,0.0,-1.2,0.0,2.4545455,1.826087,1.2857143,1
0.0,0.0,-0.4,0.0,0.1,-1.9,-0.45454547,-0.39130434,0.0,1
0.47058824,0.0,-0.4,0.0,0.5,-2.4,-1.1818181,-0.73913044,0.0,1
-0.47058824,0.0,0.0,4.0,-1.7,-0.5,0.72727275,1.3478261,1.8571428,1
-0.3529412,-4.0,-0.6,0.0,-0.2,0.0,-0.18181819,-0.26086956,-0.14285715,1
-0.11764706,0.0,0.7,0.0,0.1,3.0,0.72727275,0.08695652,-0.14285715,1
-0.47058824,1.0,0.7,0.0,-0.7,0.6,1.2727273,0.7826087,0.42857143,1
-0.11764706,0.0,-0.1,0.0,0.1,1.3,0.0,-0.26086956,-0.14285715,1
0.23529412,0.0,2.4,0.0,0.2,-1.8,1.7272727,0.6956522,0.0,1
2.2941177,0.0,0.5,0.0,-2.2,0.0,-3.2727273,2.0,6.142857,5
0.05882353,0.0,0.2,0.0,0.2,0.2,0.0,-0.2173913,-0.14285715,1
0.23529412,5.0,-0.1,0.0,0.4,3.1,-0.54545456,-0.47826087,-0.14285715,1
0.7058824,0.0,-0.1,-5.0,0.7,0.0,-1.2727273,-0.82608694,-0.14285715,1
0.1764706,0.0,0.5,-6.0,0.2,0.0,0.0,-0.13043478,0.0,1
-0.47058824,-3.0,-0.4,0.0,-0.4,1.4,0.27272728,0.04347826,0.14285715,1
0.64705884,5.0,1.2,0.0,0.0,-0.1,0.09090909,0.4347826,0.85714287,4
2.1764705,0.0,0.3,8.0,-2.2,0.0,-3.1818182,1.9130435,5.857143,5
-0.47058824,0.0,-0.7,0.0,-0.3,0.5,0.09090909,-0.17391305,-0.14285715,1
-0.47058824,0.0,-0.1,0.0,-1.5,1.9,0.54545456,1.0869565,1.5714285,1
0.5882353,0.0,-0.6,0.0,-1.3,-0.7,-1.5454545,0.7826087,2.7142856,4
-0.1764706,0.0,-0.1,3.0,0.0,0.0,0.0,-0.13043478,0.0,1
0.23529412,0.0,-0.2,0.0,0.4,1.2,-0.6363636,-0.5217391,-0.14285715,1
0.8235294,0.0,0.4,0.0,0.9,1.2,-1.0,-0.6956522,-0.14285715,1
0.5882353,-1.0,-0.5,0.0,-1.6,0.0,-1.4545455,1.0434783,3.142857,4
-0.05882353,0.0,0.3,-1.0,0.1,0.2,0.36363637,-0.08695652,-0.14285715,1
0.64705884,0.0,0.8,0.0,-2.3,-0.5,-0.36363637,2.2608695,4.285714,4
-0.47058824,0.0,-0.7,2.0,-0.6,-2.7,0.09090909,0.04347826,0.2857143,1
0.1764706,0.0,-0.1,-2.0,0.2,-0.4,-0.45454547,-0.39130434,0.0,1
-0.1764706,0.0,-0.5,-4.0,0.0,0.0,-0.27272728,-0.3043478,-0.14285715,1
0.23529412,-1.0,0.3,0.0,0.2,-1.9,-0.09090909,-0.17391305,0.0,1
-0.23529412,1.0,-0.5,0.0,0.0,0.4,-0.18181819,-0.3043478,-0.14285715,1
0.64705884,-1.0,-0.3,-6.0,-0.9,1.4,-1.3636364,0.5652174,2.142857,4
0.05882353,5.0,-0.7,0.0,0.2,0.1,-0.90909094,-0.65217394,-0.14285715,1
0.5882353,0.0,-0.1,0.0,0.6,0.2,-1.1818181,-0.6956522,0.0,1
0.23529412,0.0,-0.1,0.0,0.2,-0.5,-0.54545456,-0.39130434,0.0,1
2.7058823,3049.0,2.3,-4.0,-0.3,0.1,-2.1818182,1.0869565,3.7142856,6
0.64705884,-2.0,1.4,0.0,0.4,1.0,0.18181819,0.17391305,0.2857143,4
0.5882353,0.0,0.9,2.0,-0.8,0.6,-0.18181819,0.95652175,2.0,4
0.5882353,-2.0,1.5,0.0,0.2,0.4,0.27272728,0.3043478,0.42857143,4
0.64705884,4.0,1.6,0.0,0.2,0.0,0.36363637,0.3478261,0.5714286,4
0.0,-3.0,-0.1,6.0,0.2,1.1,-0.18181819,-0.39130434,-0.14285715,1
-0.1764706,3.0,-0.4,0.0,0.0,0.2,-0.18181819,-0.3043478,-0.14285715,1
0.4117647,-5.0,-0.2,0.0,0.5,0.0,-0.90909094,-0.6086956,-0.14285715,1
0.3529412,-2.0,-0.1,0.0,0.5,0.5,-0.72727275,-0.6086956,-0.14285715,1
-0.23529412,-3.0,-0.2,0.0,-0.2,-1.3,0.18181819,-0.04347826,0.0,1
0.1764706,2.0,-0.6,1.0,0.2,0.0,-0.8181818,-0.5652174,0.0,1
-0.1764706,0.0,-0.6,-1.0,0.0,0.0,-0.36363637,-0.3478261,-0.14285715,1
2.2941177,-2.0,0.4,0.0,-2.1,0.0,-3.2727273,1.8695652,5.857143,5
0.64705884,4.0,1.2,0.0,0.0,-1.5,0.09090909,0.4347826,0.85714287,4
0.3529412,-5.0,-0.2,0.0,0.5,0.0,-0.8181818,-0.6086956,-0.14285715,1
0.5882353,-1.0,-0.3,-2.0,-1.1,-0.5,-1.2727273,0.65217394,2.2857144,4
0.0,0.0,0.4,2.0,0.1,-2.4,0.27272728,-0.04347826,0.0,1
2.3529413,-2.0,0.5,0.0,-2.0,-2.2,-3.2727273,1.826087,5.714286,5
-0.47058824,0.0,-0.9,0.0,-0.4,1.6,-0.18181819,-0.13043478,0.14285715,1
2.1176472,0.0,0.1,0.0,-3.0,-1.7,-3.2727273,2.5652175,7.0,5
0.0,-5.0,0.5,0.0,0.2,0.8,0.27272728,-0.13043478,-0.14285715,1
0.64705884,0.0,-0.6,2.0,-2.1,0.3,-1.5454545,1.4347826,3.857143,4
-0.47058824,0.0,-0.8,0.0,-0.6,2.3,-0.09090909,0.0,0.2857143,1
0.64705884,1.0,-0.2,0.0,0.6,-0.5,-1.2727273,-0.73913044,0.0,1
0.3529412,5.0,-0.1,4.0,0.4,0.0,-0.72727275,-0.47826087,0.0,1
-0.47058824,0.0,-0.3,0.0,-1.7,0.2,0.36363637,1.2173913,2.0,1
0.29411766,-5.0,0.4,6.0,0.4,0.0,-0.18181819,-0.26086956,-0.14285715,1
-0.47058824,0.0,1.4,4.0,-0.4,0.0,1.9090909,0.8695652,0.14285715,1
0.05882353,0.0,-0.6,0.0,0.2,0.4,-0.72727275,-0.6086956,-0.14285715,1
-0.1764706,0.0,-0.3,7.0,0.0,0.0,-0.09090909,-0.2173913,-0.14285715,1
0.05882353,4.0,0.0,0.0,0.2,0.9,-0.18181819,-0.3478261,-0.14285715,1
-0.47058824,0.0,-0.6,0.0,-1.8,-0.4,0.09090909,1.2173913,2.142857,1
0.64705884,0.0,-0.4,0.0,-2.2,-3.0,-1.4545455,1.6086956,4.0,4
0.5882353,0.0,0.9,3.0,-2.3,0.4,-0.27272728,2.3043478,4.142857,4
3.5294118,0.0,2.3,2.0,1.4,0.0,-3.3636363,-0.3478261,2.2857144,5
-0.47058824,0.0,-0.2,-3.0,-0.4,0.0,0.54545456,0.17391305,0.0,1
0.23529412,-1.0,0.0,-4.0,0.4,0.0,-0.54545456,-0.47826087,-0.14285715,1
-0.47058824,5.0,-0.3,0.0,-0.6,0.0,0.36363637,0.2173913,0.2857143,1
0.5882353,0.0,-0.6,0.0,-0.2,1.1,-1.5454545,-0.2173913,1.0,4
-0.23529412,0.0,-0.7,0.0,-0.2,-1.6,-0.45454547,-0.3043478,0.0,1
0.64705884,0.0,-0.4,4.0,-2.1,0.2,-1.3636364,1.5217391,3.857143,4
0.3529412,0.0,-0.1,0.0,0.4,-0.7,-0.72727275,-0.47826087,0.0,1
0.5882353,0.0,-0.7,12.0,-3.2,0.0,-1.6363636,2.3913043,5.428571,4
-0.47058824,-4.0,-0.1,0.0,-0.2,0.8,0.54545456,-0.04347826,-0.14285715,1
0.0,-5.0,2.6,0.0,0.1,-0.3,2.2727273,0.95652175,0.0,1
-0.47058824,0.0,-0.4,0.0,-1.7,1.4,0.27272728,1.173913,1.8571428,1
0.11764706,4.0,-0.7,0.0,0.2,0.0,-0.90909094,-0.6086956,-0.14285715,1
-0.3529412,4.0,0.0,0.0,-0.2,0.0,0.36363637,0.0,-0.14285715,1
0.05882353,1.0,0.3,0.0,0.2,1.5,0.09090909,-0.2173913,-0.14285715,1
0.5882353,-1.0,-0.2,0.0,-3.1,2.9,-1.1818181,2.5217392,5.285714,4
0.1764706,0.0,-0.2,0.0,0.4,2.6,-0.6363636,-0.5217391,-0.14285715,1
-0.47058824,0.0,-0.3,0.0,-0.7,-0.4,0.36363637,0.3478261,0.42857143,1
0.23529412,2.0,0.3,0.0,0.2,-0.1,-0.09090909,-0.17391305,0.0,1
0.3529412,-3.0,0.3,0.0,0.5,2.1,-0.36363637,-0.4347826,-0.14285715,1
-0.11764706,-1.0,-0.2,0.0,0.1,2.6,-0.09090909,-0.3043478,-0.14285715,1
2.3529413,0.0,0.5,0.0,-2.1,-1.7,-3.2727273,1.9130435,6.0,5
-0.47058824,0.0,-0.6,0.0,-1.7,-1.3,0.18181819,1.1304348,1.8571428,1
0.5882353,0.0,0.9,0.0,-2.2,0.6,-0.27272728,2.173913,4.0,4
-0.47058824,0.0,-0.7,0.0,-0.7,2.0,0.0,0.13043478,0.42857143,1
-0.1764706,0.0,0.3,6.0,0.0,0.0,0.45454547,0.04347826,-0.14285715,1
-0.47058824,0.0,-0.5,0.0,-2.1,0.2,0.18181819,1.4782609,2.4285715,1
-0.47058824,0.0,1.2,0.0,-0.8,0.0,1.7272727,1.1304348,0.71428573,1
0.64705884,0.0,-0.4,0.0,-1.6,2.4,-1.4545455,1.0434783,3.142857,4
-0.47058824,0.0,-0.6,0.0,-1.7,-1.4,0.09090909,1.0869565,2.0,1
0.1764706,0.0,0.0,-4.0,0.2,0.0,-0.36363637,-0.3043478,0.0,1
-0.47058824,0.0,-0.6,0.0,-2.3,0.6,0.18181819,1.6956521,2.857143,1
0.23529412,0.0,0.3,0.0,0.4,6.2,-0.18181819,-0.3043478,-0.14285715,1
-0.47058824,0.0,-0.7,8.0,-0.8,2.4,0.0,0.26086956,0.71428573,1
0.5882353,0.0,-0.6,0.0,-0.2,0.6,-1.5454545,-0.2173913,1.0,4
-0.47058824,-2.0,-0.6,0.0,-1.1,0.0,0.18181819,0.5652174,1.0,1
0.7647059,4.0,-0.1,0.0,0.7,0.0,-1.3636364,-0.82608694,0.0,1
0.8235294,0.0,0.4,0.0,0.7,-1.1,-1.0,-0.6086956,0.0,1
0.47058824,-2.0,-0.2,0.0,0.6,0.0,-1.0,-0.73913044,-0.14285715,1
0.0,-5.0,-0.2,0.0,0.1,0.0,-0.27272728,-0.3043478,-0.14285715,1
-0.47058824,0.0,-0.8,0.0,-0.8,0.7,-0.09090909,0.2173913,0.71428573,1
2.0,0.0,0.0,0.0,-4.0,2.6,-3.1818182,3.3913043,8.285714,5
2.235294,0.0,0.3,0.0,-2.4,-1.9,-3.2727273,2.173913,6.285714,5
-0.47058824,0.0,-0.6,0.0,-0.2,0.4,0.0,-0.26086956,-0.14285715,1
0.05882353,0.0,0.5,0.0,0.2,0.1,0.36363637,-0.08695652,-0.14285715,1
-0.47058824,-3.0,-0.6,1.0,-0.3,5.7,0.09090909,-0.13043478,-0.14285715,1
-0.11764706,0.0,0.3,0.0,0.0,-1.6,0.27272728,0.0,0.0,1
0.0,0.0,-0.6,0.0,0.1,-0.2,-0.6363636,-0.4347826,0.0,1
0.1764706,-2.0,0.1,0.0,0.2,-0.1,-0.27272728,-0.26086956,0.0,1
0.0,0.0,-0.7,0.0,0.1,-0.4,-0.72727275,-0.5217391,0.0,1
0.0,-5.0,-0.6,0.0,0.2,0.8,-0.6363636,-0.5652174,-0.14285715,1
0.23529412,0.0,-0.6,0.0,0.2,-2.3,-1.0,-0.6086956,0.0,1
-0.47058824,0.0,-0.5,-7.0,-1.5,0.0,0.27272728,0.9130435,1.5714285,1
-0.47058824,1.0,1.4,0.0,-0.6,-1.6,1.9090909,0.95652175,0.2857143,1
-0.47058824,0.0,-0.4,0.0,-2.0,2.7,0.27272728,1.3913044,2.2857144,1
-0.11764706,0.0,-0.7,0.0,0.0,-1.6,-0.6363636,-0.4347826,0.0,1
-0.1764706,-4.0,-0.2,0.0,0.0,0.0,0.0,-0.17391305,0.0,1
0.23529412,2.0,0.0,0.0,0.2,-0.2,-0.45454547,-0.3043478,0.0,1
-0.47058824,-1.0,-0.7,0.0,-0.3,-1.7,-0.09090909,-0.2173913,0.0,1
0.64705884,1.0,-0.6,0.0,-1.2,3.0,-1.5454545,0.65217394,2.5714285,4
0.4117647,0.0,0.3,0.0,0.6,3.1,-0.54545456,-0.5217391,-0.14285715,1
-0.47058824,0.0,2.2,6.0,-0.9,2.9,2.6363637,1.6521739,0.85714287,1
0.5882353,0.0,1.3,-7.0,0.1,0.0,0.18181819,0.3478261,0.71428573,4
0.64705884,0.0,1.4,-2.0,0.4,-2.9,0.18181819,0.17391305,0.2857143,4
0.23529412,0.0,-0.2,0.0,0.4,2.8,-0.54545456,-0.5217391,-0.14285715,1
-0.47058824,3.0,-0.1,-6.0,-0.4,0.0,0.54545456,0.17391305,0.14285715,1
0.05882353,0.0,0.5,0.0,0.1,-2.6,0.36363637,0.0,0.0,1
0.64705884,0.0,1.4,0.0,0.1,0.1,0.18181819,0.39130434,0.71428573,4
3.4705882,0.0,2.3,0.0,1.4,-0.1,-3.4545455,-0.3478261,2.2857144,5
0.1764706,0.0,0.3,0.0,0.2,-0.2,-0.09090909,-0.17391305,0.0,1
0.47058824,0.0,0.3,0.0,0.5,0.0,-0.54545456,-0.4347826,0.0,1
0.5882353,-4.0,1.3,0.0,0.6,0.0,0.18181819,-0.08695652,-0.14285715,1
-0.23529412,0.0,0.1,0.0,-0.2,-1.4,0.45454547,0.08695652,0.0,1
0.64705884,0.0,0.6,0.0,0.7,0.4,-0.54545456,-0.5217391,-0.14285715,1
-0.47058824,0.0,-0.3,0.0,-0.9,3.1,0.36363637,0.5652174,0.85714287,1
-0.1764706,0.0,0.3,-1.0,0.0,-0.2,0.45454547,0.04347826,0.0,1
-0.23529412,2.0,-0.7,0.0,0.0,1.3,-0.45454547,-0.4347826,-0.14285715,1
-0.47058824,0.0,-0.5,0.0,-0.2,2.2,0.18181819,-0.2173913,-0.14285715,1
2.0,1.0,0.0,0.0,-4.1,1.6,-3.1818182,3.4782608,8.428572,5
0.0,1.0,0.1,-3.0,0.1,0.0,0.09090909,-0.13043478,-0.14285715,1
-0.4117647,0.0,-0.7,0.0,-0.3,-1.7,-0.09090909,-0.17391305,0.0,1
0.64705884,-1.0,0.3,0.0,0.7,0.2,-0.8181818,-0.65217394,-0.14285715,1
0.0,4.0,-0.3,0.0,0.2,3.1,-0.36363637,-0.4347826,-0.14285715,1
0.64705884,-1.0,1.4,0.0,0.4,-0.5,0.18181819,0.17391305,0.2857143,4
3.2941177,-5.0,1.9,2.0,1.5,0.0,-3.3636363,-0.6086956,1.8571428,5
-0.29411766,-2.0,0.3,0.0,-0.2,0.0,0.6363636,0.17391305,0.0,1
-0.05882353,2.0,0.3,0.0,0.1,2.3,0.36363637,-0.08695652,-0.14285715,1
-0.4117647,1.0,2.3,0.0,-0.3,-1.9,2.6363637,1.1304348,0.0,1
-0.47058824,0.0,-0.6,0.0,-0.6,2.0,0.09090909,0.08695652,0.2857143,1
0.3529412,0.0,-0.2,4.0,0.4,-1.3,-0.8181818,-0.5217391,0.0,1
0.23529412,0.0,1.2,0.0,0.4,1.5,0.72727275,0.08695652,-0.14285715,1
-0.47058824,0.0,1.3,0.0,-0.6,1.7,1.8181819,0.9130435,0.2857143,1
0.47058824,-4.0,1.9,-3.0,0.6,0.4,0.90909094,0.17391305,-0.14285715,1
-0.05882353,-5.0,2.6,0.0,0.1,0.0,2.4545455,0.95652175,-0.14285715,1
0.64705884,0.0,-0.6,-4.0,-0.9,-0.2,-1.5454545,0.4347826,2.142857,4
-0.23529412,-3.0,-0.1,0.0,-0.2,-1.1,0.18181819,-0.04347826,0.0,1
2.2941177,8.0,0.6,0.0,-1.8,-1.0,-3.090909,1.7391304,5.571429,5
2.235294,0.0,0.3,-1.0,-2.4,-2.4,-3.2727273,2.173913,6.285714,5
0.3529412,-4.0,0.5,0.0,0.4,-1.1,-0.18181819,-0.2173913,0.0,1
0.5882353,0.0,-0.6,0.0,-3.2,-0.1,-1.6363636,2.4347825,5.428571,4
0.23529412,-1.0,-0.5,0.0,0.4,0.6,-0.90909094,-0.65217394,-0.14285715,1
0.5882353,0.0,-0.6,0.0,-2.6,-1.9,-1.6363636,1.8695652,4.571429,4
0.29411766,3.0,0.1,0.0,0.4,0.0,-0.45454547,-0.39130434,-0.14285715,1
-0.47058824,0.0,0.8,0.0,-1.6,0.7,1.2727273,1.6086956,1.8571428,1
-0.47058824,0.0,-0.8,0.0,-0.4,-1.2,-0.18181819,-0.13043478,0.14285715,1
-0.05882353,0.0,0.3,0.0,0.0,-2.9,0.27272728,0.0,0.0,1
2.4705882,2.0,0.6,0.0,-1.7,0.1,-3.3636363,1.6086956,5.428571,5
0.05882353,5.0,-0.4,0.0,0.2,1.7,-0.54545456,-0.5217391,-0.14285715,1
-0.47058824,0.0,-0.7,0.0,-0.3,2.2,0.09090909,-0.17391305,-0.14285715,1
-0.47058824,0.0,-0.5,0.0,-2.4,-2.6,0.27272728,1.826087,3.0,1
-0.47058824,0.0,-0.7,0.0,-1.2,-1.5,0.0,0.6086956,1.1428572,1
1.8235294,-5.0,-0.2,0.0,-4.1,0.0,-3.1818182,3.3913043,8.285714,5
0.3529412,1.0,0.4,4.0,0.5,0.5,-0.27272728,-0.39130434,-0.14285715,1
-0.47058824,0.0,-0.8,0.0,-1.2,-0.9,-0.09090909,0.5652174,1.1428572,1
0.64705884,-2.0,0.4,0.0,0.7,1.3,-0.72727275,-0.6086956,-0.14285715,1
-0.05882353,0.0,0.1,0.0,0.0,-1.8,0.09090909,-0.04347826,0.0,1
0.11764706,3.0,0.3,0.0,0.2,0.0,0.0,-0.17391305,-0.14285715,1
-0.47058824,0.0,-0.2,0.0,-0.7,-1.6,0.54545456,0.39130434,0.42857143,1
2.0588236,-4.0,0.1,0.0,-3.9,0.0,-3.090909,3.347826,8.142858,5
0.0,0.0,0.0,0.0,0.1,0.0,-0.09090909,-0.2173913,-0.14285715,1
2.1176472,1.0,0.3,0.0,-4.1,0.5,-3.1818182,3.6086957,8.571428,5
0.29411766,0.0,-0.6,-7.0,0.4,0.0,-1.0909091,-0.6956522,0.0,1
0.11764706,1.0,1.0,0.0,0.2,0.0,0.6363636,0.13043478,-0.14285715,1
-0.23529412,1.0,0.1,0.0,-0.2,0.0,0.45454547,0.08695652,0.0,1
-0.47058824,0.0,-0.7,-4.0,-0.4,0.8,0.0,-0.08695652,0.0,1
-0.47058824,0.0,-0.6,0.0,-0.3,-0.7,0.09090909,-0.13043478,0.0,1
-0.1764706,3.0,2.5,-1.0,0.0,-0.2,2.4545455,0.95652175,-0.14285715,1
0.05882353,-3.0,-0.3,0.0,0.2,0.0,-0.45454547,-0.4347826,-0.14285715,1
-0.4117647,-4.0,0.8,0.0,-1.8,0.1,1.2727273,1.826087,2.2857144,1
-0.23529412,0.0,0.0,0.0,0.0,1.2,0.18181819,-0.13043478,-0.14285715,1
0.64705884,0.0,1.2,0.0,0.5,0.1,0.09090909,0.0,0.14285715,4
-0.05882353,0.0,-0.7,2.0,0.1,1.0,-0.6363636,-0.5217391,-0.14285715,1
-0.1764706,0.0,-0.3,-3.0,0.0,0.0,-0.09090909,-0.2173913,-0.14285715,1
-0.23529412,0.0,0.1,5.0,-0.2,-2.0,0.45454547,0.08695652,0.0,1
-0.1764706,0.0,-0.2,0.0,0.0,8.2,0.0,-0.17391305,-0.14285715,1
-0.47058824,0.0,-0.8,0.0,-0.7,-2.6,-0.09090909,0.08695652,0.42857143,1
-0.11764706,0.0,0.3,-2.0,0.1,2.4,0.27272728,-0.08695652,-0.14285715,1
2.1764705,0.0,0.2,-6.0,-2.6,0.0,-3.2727273,2.2173913,6.428571,5
-0.1764706,0.0,-0.1,-4.0,0.0,0.0,0.09090909,-0.13043478,-0.14285715,1
0.0,5.0,-0.9,0.0,0.1,0.0,-0.90909094,-0.6086956,0.0,1
-0.4117647,2.0,-0.1,0.0,-0.2,0.4,0.45454547,-0.04347826,-0.14285715,1
-0.4117647,0.0,1.1,0.0,-0.4,-0.4,1.5454545,0.73913044,0.14285715,1
0.5882353,-3.0,-0.4,-5.0,-2.3,0.0,-1.3636364,1.7826087,4.142857,4
0.4117647,0.0,0.5,0.0,0.6,3.1,-0.27272728,-0.47826087,-0.2857143,1
-0.47058824,0.0,-0.7,0.0,-0.3,0.9,0.0,-0.17391305,0.0,1
-0.05882353,-41.0,-0.1,0.0,0.1,0.0,-0.09090909,-0.26086956,-0.14285715,1
-0.05882353,0.0,-0.1,0.0,0.0,-2.7,-0.09090909,-0.13043478,0.0,1
0.47058824,0.0,0.2,0.0,0.5,-1.8,-0.6363636,-0.47826087,0.0,1
-0.47058824,0.0,-0.6,0.0,-0.8,-0.9,0.09090909,0.3043478,0.5714286,1
0.23529412,0.0,0.0,0.0,0.2,0.3,-0.45454547,-0.3043478,0.0,1
0.23529412,0.0,0.3,0.0,0.2,-1.0,-0.09090909,-0.17391305,0.0,1
-0.4117647,0.0,-0.7,0.0,-0.2,0.5,-0.09090909,-0.3043478,-0.14285715,1
-0.05882353,-3.0,-0.6,0.0,0.1,1.7,-0.54545456,-0.47826087,-0.14285715,1
0.1764706,3.0,2.4,2.0,0.2,0.0,1.8181819,0.6956522,0.0,1
0.23529412,0.0,0.3,-2.0,0.2,-1.8,-0.09090909,-0.17391305,0.0,1
0.3529412,0.0,0.6,4.0,0.5,0.0,-0.09090909,-0.3043478,-0.14285715,1
0.3529412,3.0,0.0,0.0,0.4,-1.9,-0.72727275,-0.47826087,0.0,1
3.2941177,0.0,1.9,0.0,1.5,0.8,-3.4545455,-0.6086956,1.8571428,5
0.0,-1.0,-0.2,0.0,0.2,1.5,-0.27272728,-0.39130434,-0.14285715,1
-0.47058824,0.0,2.1,0.0,-1.1,-2.7,2.5454545,1.6956521,1.0,1
-0.47058824,0.0,-0.3,0.0,-0.3,-2.3,0.36363637,0.0,0.0,1
-0.23529412,1.0,-0.2,0.0,0.0,0.6,0.0,-0.2173913,-0.14285715,1
-0.3529412,0.0,-0.5,1.0,-0.2,0.0,0.0,-0.2173913,-0.14285715,1
0.64705884,0.0,1.3,1.0,0.0,1.7,0.09090909,0.47826087,0.85714287,4
-0.11764706,0.0,0.4,5.0,0.1,1.9,0.45454547,-0.04347826,-0.14285715,1
0.5882353,0.0,0.9,0.0,-2.3,-0.6,-0.27272728,2.3043478,4.142857,4
0.3529412,1.0,0.3,0.0,0.5,2.8,-0.36363637,-0.4347826,-0.14285715,1
0.4117647,1.0,0.3,7.0,0.5,0.0,-0.45454547,-0.39130434,-0.14285715,1
-0.23529412,0.0,0.4,0.0,0.0,1.9,0.6363636,0.08695652,-0.14285715,1
0.7058824,0.0,0.2,3.0,0.7,0.0,-1.0,-0.6956522,-0.14285715,1
-0.47058824,5.0,-0.7,0.0,-0.7,0.0,0.0,0.17391305,0.42857143,1
0.5294118,0.0,-0.2,2.0,0.6,0.0,-1.1818181,-0.7826087,-0.14285715,1
-0.47058824,-5.0,-0.7,0.0,-0.2,1.3,0.0,-0.3043478,-0.14285715,1
-0.47058824,0.0,-0.4,0.0,-0.9,1.2,0.27272728,0.47826087,0.85714287,1
